id,X,T,D,U,P,L,H,A,Y
2043,3,2,1,2,2,1,2,1,1
2044,3,2,2,2,2,2,2,2,2
2045,3,1,1,1,1,1,1,0,2
2046,3,2,2,2,2,2,2,2,2
2047,3,1,2,2,1,1,1,1,1
2048,3,1,1,1,1,1,1,0,1
2049,3,0,0,1,1,0,0,0,1
2050,3,1,2,2,1,1,1,0,2
2051,3,1,1,1,1,1,1,1,1
2052,3,2,2,1,2,2,2,1,1
2053,3,0,1,1,0,0,0,0,1
2054,3,1,1,2,2,1,1,0,1
2055,3,0,1,0,0,0,0,0,1
2056,3,0,1,0,0,0,0,0,1
2057,3,1,2,2,1,1,1,2,1
2058,3,1,1,2,2,1,1,1,2
2059,3,0,1,1,0,0,0,0,0
2060,3,0,1,1,1,0,0,0,1
2061,3,1,2,1,0,1,0,1,1
2062,3,2,2,2,1,1,1,2,2
2063,3,0,0,1,0,0,1,0,1
2064,3,2,2,1,2,2,1,1,2
2065,3,1,2,2,1,1,1,0,2
2066,3,1,2,2,0,1,1,1,2
2067,3,2,1,2,2,2,1,1,2
2068,3,1,1,2,1,1,1,1,2
2069,3,0,0,1,0,0,0,0,0
2070,3,2,2,2,1,2,2,1,2
2071,3,0,1,1,0,1,0,0,1
2072,3,1,1,2,1,1,2,0,2
2073,3,1,1,1,1,1,1,1,1
2074,3,0,1,0,0,0,0,1,1
2075,3,2,2,1,2,2,2,2,2
2076,3,1,1,1,0,1,2,0,2
2077,3,0,1,0,0,1,0,0,1
2078,3,1,1,1,1,1,1,1,1
2079,3,1,1,1,1,1,1,1,2
2080,3,1,1,2,1,1,1,1,2
2081,3,1,2,0,2,1,1,0,1
2082,3,0,2,2,0,0,1,0,1
2083,3,2,2,2,2,2,2,2,2
2084,3,1,2,2,0,1,1,1,2
2085,3,1,1,0,1,1,1,1,1
2086,3,2,2,2,2,2,2,1,2
2087,3,2,2,2,2,1,1,2,2
2088,3,2,2,1,1,2,1,2,2
2089,3,1,2,1,1,1,1,0,2
2090,3,1,1,1,1,1,1,1,1
2091,3,1,2,0,2,1,1,1,1
2092,3,1,2,2,0,1,1,1,2
2093,3,2,2,2,2,2,2,1,2
2094,3,1,2,2,2,1,1,0,2
2095,3,1,2,2,1,1,1,1,2
2096,3,1,2,1,1,0,1,1,1
2097,3,0,0,1,1,1,0,0,1
2098,3,2,2,1,2,2,2,1,2
2099,3,1,2,1,1,0,2,1,1
2100,3,0,1,2,1,0,0,1,1
2101,3,0,1,1,0,0,0,1,1
2102,3,0,1,1,0,0,0,0,1
2103,3,1,1,1,1,1,1,0,1
2104,3,0,0,2,0,0,0,0,1
2105,3,2,1,1,2,2,2,2,2
2106,3,2,2,2,2,1,2,2,2
2107,3,1,2,2,0,2,1,1,2
2108,3,1,1,2,0,1,1,0,1
2109,3,1,2,1,1,1,1,1,2
2110,3,0,1,2,1,0,0,1,1
2111,3,1,2,2,1,1,1,1,2
2112,3,1,1,1,1,1,1,0,1
2113,3,1,2,1,1,0,2,1,1
2114,3,1,1,1,1,0,1,0,1
2115,3,1,1,1,1,1,1,0,1
2116,3,2,1,2,2,2,1,2,2
2117,3,2,1,2,2,2,2,2,2
2118,3,0,2,0,1,0,0,0,1
2119,3,0,0,0,0,0,1,1,1
2120,3,1,1,2,1,1,1,1,1
2121,3,2,0,2,2,2,1,2,2
2122,3,1,1,1,2,1,1,1,1
2123,3,0,1,1,0,0,0,0,1
2124,3,1,0,1,2,0,0,0,1
2125,3,1,1,1,1,1,1,1,2
2126,3,1,2,2,1,1,1,1,2
2127,3,1,1,2,1,1,1,0,1
2128,3,1,2,1,1,0,0,2,1
2129,3,1,1,2,1,0,0,1,1
2130,3,1,2,1,1,1,2,1,2
2131,3,1,1,1,1,1,2,1,1
2132,3,0,1,0,1,0,0,0,0
2133,3,1,2,2,1,0,1,1,2
2134,3,2,2,2,2,1,2,2,2
2135,3,2,2,2,1,2,1,1,2
2136,3,0,1,1,0,0,0,0,1
2137,3,1,2,2,1,1,1,1,1
2138,3,1,1,1,1,2,1,1,1
2139,3,1,1,1,1,0,1,1,1
2140,3,1,1,1,1,2,2,1,2
2141,3,2,1,2,2,1,1,2,2
2142,3,1,2,2,1,2,0,1,1
2143,3,0,0,2,0,0,0,0,1
2144,3,1,1,2,1,1,1,1,1
2145,3,1,2,0,1,0,2,1,1
2146,3,2,2,2,2,2,1,1,2
2147,3,1,1,2,1,1,1,0,1
2148,3,1,2,2,1,0,1,0,2
2149,3,1,2,1,1,1,1,0,2
2150,3,1,1,1,1,1,1,0,1
2151,3,1,1,2,1,1,2,1,1
2152,3,0,1,1,0,0,0,1,1
2153,3,2,1,1,2,1,2,2,2
2154,3,1,2,2,0,0,2,1,2
2155,3,0,1,1,0,0,0,0,1
2156,3,1,0,1,2,1,0,1,1
2157,3,1,1,1,1,1,1,1,1
2158,3,0,0,0,0,0,0,1,1
2159,3,1,1,2,1,1,1,1,2
2160,3,1,2,1,2,1,1,1,2
2161,3,1,1,1,2,1,1,0,1
2162,3,1,2,1,2,1,1,0,2
2163,3,0,1,1,0,0,0,0,1
2164,3,0,1,1,0,0,0,0,2
2165,3,1,1,2,1,1,1,1,1
2166,3,1,2,1,1,1,1,1,1
2167,3,1,2,1,1,1,1,0,1
2168,3,1,1,1,1,1,0,1,1
2169,3,2,2,2,2,1,1,2,2
2170,3,1,2,1,1,1,1,1,1
2171,3,2,2,1,1,1,1,2,1
2172,3,0,1,0,0,0,0,0,1
2173,3,2,2,2,1,1,2,2,2
2174,3,2,2,1,2,1,2,2,2
2175,3,1,1,1,1,1,1,1,1
2176,3,1,1,2,1,1,1,1,1
2177,3,2,2,2,2,2,1,2,2
2178,3,1,2,2,1,0,1,0,2
2179,3,1,0,1,1,1,2,1,2
2180,3,2,2,2,1,2,2,2,2
2181,3,2,2,1,2,2,2,2,2
2182,3,1,1,2,1,2,1,1,2
2183,3,1,1,2,1,0,1,1,1
2184,3,0,0,1,1,1,0,0,1
2185,3,1,2,1,1,1,1,1,2
2186,3,2,1,1,2,2,1,1,2
2187,3,1,2,1,1,1,1,1,1
2188,3,1,2,2,1,1,1,1,2
2189,3,2,2,2,2,2,1,1,2
2190,3,1,2,1,1,2,1,0,1
2191,3,1,1,1,1,0,1,1,1
2192,3,2,2,1,1,2,1,2,1
2193,3,1,1,0,0,0,1,1,1
2194,3,1,1,2,1,0,1,1,1
2195,3,1,2,2,1,1,1,1,2
2196,3,2,1,2,2,2,2,0,2
2197,3,1,1,1,2,0,1,0,2
2198,3,1,2,2,2,1,1,2,2
2199,3,0,2,1,0,1,0,0,1
2200,3,1,1,2,1,1,1,2,2
2201,3,1,1,1,0,1,1,0,1
2202,3,0,1,0,1,0,0,0,1
2203,3,1,1,2,0,1,1,1,2
2204,3,1,2,1,1,1,1,1,1
2205,3,1,2,1,0,1,1,1,2
2206,3,1,2,2,0,0,0,1,2
2207,3,1,2,1,1,1,0,0,1
2208,3,1,2,1,1,1,1,2,2
2209,3,1,1,2,1,1,1,1,1
2210,3,0,1,1,0,0,0,0,1
2211,3,1,1,2,1,1,1,1,1
2212,3,2,2,2,2,2,1,2,2
2213,3,0,1,1,0,0,0,0,1
2214,3,1,1,2,1,1,1,1,1
2215,3,2,2,2,2,2,2,2,2
2216,3,2,2,2,2,2,2,2,2
2217,3,1,1,2,1,1,0,1,2
2218,3,1,2,2,0,0,1,0,2
2219,3,1,1,2,1,0,1,0,2
2220,3,0,0,0,0,0,0,0,0
2221,3,1,1,2,1,0,0,0,1
2222,3,2,2,2,2,2,2,1,2
2223,3,2,2,1,2,2,2,2,2
2224,3,1,2,1,0,1,1,1,1
2225,3,1,2,2,1,0,1,2,2
2226,3,1,0,2,1,0,1,1,1
2227,3,1,1,1,1,1,1,1,1
2228,3,2,1,2,2,1,1,2,2
2229,3,1,2,2,0,1,1,1,2
2230,3,2,2,2,2,2,1,2,2
2231,3,2,1,2,2,2,2,2,2
2232,3,1,1,2,1,2,1,1,2
2233,3,2,1,2,1,1,1,1,2
2234,3,0,2,1,0,0,0,0,1
2235,3,1,2,1,2,1,1,1,2
2236,3,1,2,1,1,1,1,1,2
2237,3,1,2,2,1,2,0,0,2
2238,3,2,2,2,1,2,2,1,2
2239,3,0,1,0,0,0,0,0,1
2240,3,0,0,0,0,0,0,0,1
2241,3,1,1,2,0,1,1,1,1
2242,3,2,2,2,2,1,1,1,2
2243,3,1,1,2,1,1,1,0,2
2244,3,2,1,2,2,1,1,2,2
2245,3,1,2,2,2,1,1,2,2
2246,3,1,1,2,1,1,0,0,2
2247,3,1,0,1,1,2,1,2,1
2248,3,0,1,1,1,0,0,0,0
2249,3,1,2,2,0,1,1,1,2
2250,3,1,2,2,1,1,2,1,2
2251,3,1,2,1,1,0,2,1,2
2252,3,0,0,0,0,0,1,0,1
2253,3,2,2,2,2,2,2,1,2
2254,3,2,2,2,2,1,2,1,2
2255,3,1,1,1,0,1,1,1,2
2256,3,1,1,2,1,0,1,0,2
2257,3,2,2,2,2,1,2,2,2
2258,3,1,1,1,1,1,1,1,2
2259,3,1,1,1,1,0,1,1,1
2260,3,0,0,1,0,0,0,0,0
2261,3,0,1,1,0,0,0,0,1
2262,3,1,1,1,1,0,1,0,1
2263,3,1,2,1,1,0,0,1,1
2264,3,0,0,1,0,0,1,0,0
2265,3,1,2,1,1,1,1,1,1
2266,3,1,0,1,2,2,1,1,1
2267,3,1,1,2,0,1,0,1,1
2268,3,1,2,2,1,1,1,1,1
2269,3,0,1,1,1,0,0,0,1
2270,3,0,1,1,0,0,0,0,1
2271,3,0,2,1,1,0,0,1,1
2272,3,1,1,2,1,1,1,1,1
2273,3,0,0,1,0,0,0,0,1
2274,3,1,0,2,0,2,1,1,1
2275,3,2,2,2,2,2,1,2,2
2276,3,1,1,2,1,1,1,1,2
2277,3,1,1,2,1,1,1,2,1
2278,3,2,2,2,2,1,2,1,2
2279,3,1,2,2,1,1,1,1,2
2280,3,1,1,1,1,0,2,1,1
2281,3,1,1,2,1,2,2,1,2
2282,3,2,1,2,2,2,1,2,2
2283,3,2,2,2,2,1,1,1,2
2284,3,0,1,0,0,0,0,0,0
2285,3,1,1,1,1,1,0,1,2
2286,3,2,2,1,2,2,2,1,2
2287,3,0,0,1,0,0,1,1,1
2288,3,1,2,1,2,1,1,0,2
2289,3,1,1,1,1,1,1,1,1
2290,3,1,2,2,1,2,1,1,1
2291,3,1,1,1,1,2,1,1,2
2292,3,1,1,2,1,0,2,1,2
2293,3,1,2,2,1,1,1,1,1
2294,3,1,1,1,0,1,1,1,2
2295,3,1,1,1,1,1,1,1,1
2296,3,1,1,2,1,1,1,0,1
2297,3,0,0,2,0,0,0,0,1
2298,3,0,1,1,1,1,0,0,1
2299,3,0,0,0,0,0,0,1,0
2300,3,0,1,2,0,0,0,0,1
2301,3,1,2,1,1,1,1,0,2
2302,3,1,1,2,1,1,1,1,2
2303,3,0,1,1,0,0,0,0,1
2304,3,1,1,1,1,1,0,1,1
2305,3,2,2,1,2,2,2,1,2
2306,3,1,2,1,0,1,1,1,2
2307,3,1,1,1,1,1,1,1,1
2308,3,2,1,1,1,2,1,1,1
2309,3,1,1,2,1,0,1,0,2
2310,3,0,2,2,0,0,0,0,1
2311,3,0,1,1,0,0,0,0,1
2312,3,0,1,1,0,0,0,0,0
2313,3,1,1,2,1,1,0,1,1
2314,3,2,2,1,2,1,2,1,2
2315,3,1,1,1,1,1,1,1,1
2316,3,2,2,2,2,2,2,1,2
2317,3,2,2,1,2,2,1,2,2
2318,3,1,2,2,1,1,1,1,2
2319,3,1,2,2,1,1,2,0,2
2320,3,1,1,1,1,1,1,1,2
2321,3,1,1,2,1,1,1,2,1
2322,3,0,1,1,0,0,0,0,1
2323,3,1,2,1,1,1,1,0,1
2324,3,0,1,1,0,0,0,0,1
2325,3,1,1,1,1,1,1,2,1
2326,3,1,1,0,0,2,1,0,1
2327,3,2,1,2,2,2,1,1,2
2328,3,1,1,1,1,0,1,0,2
2329,3,2,1,2,2,2,2,1,1
2330,3,2,2,2,2,2,2,2,2
2331,3,1,1,1,1,0,1,1,1
2332,3,1,1,1,1,1,1,1,1
2333,3,1,1,1,1,1,1,1,1
2334,3,0,1,1,0,0,0,0,1
2335,3,1,1,1,1,0,1,1,1
2336,3,1,1,1,2,1,0,1,1
2337,3,2,1,1,1,2,2,2,2
2338,3,0,2,0,0,0,0,0,1
2339,3,0,1,1,0,0,0,0,1
2340,3,1,1,1,1,1,1,0,2
2341,3,1,1,0,1,1,1,0,1
2342,3,1,2,2,1,1,1,0,2
2343,3,2,1,2,2,1,2,2,2
2344,3,1,1,1,1,1,1,1,1
2345,3,2,2,2,2,1,1,2,2
2346,3,1,1,1,1,1,1,1,2
2347,3,0,0,1,0,0,0,0,1
2348,3,0,0,2,0,0,0,0,1
2349,3,1,2,1,1,2,1,1,1
2350,3,2,2,1,1,2,2,2,2
2351,3,0,1,1,0,0,0,0,1
2352,3,0,1,2,1,1,0,0,1
2353,3,2,2,2,1,1,1,1,2
2354,3,2,2,2,2,2,1,2,2
2355,3,2,2,2,2,2,1,1,2
2356,3,1,1,1,1,1,0,1,1
2357,3,2,2,1,2,2,2,2,2
2358,3,0,1,1,0,0,0,0,1
2359,3,1,1,2,1,2,1,1,2
2360,3,1,2,1,1,0,1,1,2
2361,3,1,1,2,1,1,1,0,2
2362,3,1,1,2,1,0,1,0,1
2363,3,0,1,1,0,0,0,1,1
2364,3,0,1,2,0,0,1,0,1
2365,3,0,1,1,0,0,0,0,1
2366,3,1,2,1,0,1,1,1,2
2367,3,2,2,2,2,2,2,2,2
2368,3,1,2,2,1,1,1,0,2
2369,3,1,1,2,1,1,1,1,2
2370,3,2,2,1,2,1,2,1,2
2371,3,1,1,1,1,1,0,0,2
2372,3,1,2,1,1,1,1,1,1
2373,3,2,2,2,2,2,2,1,2
2374,3,1,2,2,1,0,2,1,1
2375,3,1,1,1,0,1,1,0,1
2376,3,1,2,2,1,1,1,1,2
2377,3,1,2,2,1,1,1,2,2
2378,3,2,2,2,1,2,2,1,2
2379,3,2,2,2,2,1,1,2,2
2380,3,2,2,1,2,1,2,2,2
2381,3,1,2,1,1,1,1,1,1
2382,3,1,2,1,2,1,1,0,1
2383,3,1,1,2,1,1,2,1,2
2384,3,0,1,0,1,0,1,1,0
2385,3,2,2,1,2,2,2,2,2
2386,3,0,1,1,1,1,0,0,2
2387,3,1,1,1,2,1,2,1,1
2388,3,0,0,1,0,0,0,0,0
2389,3,1,2,2,1,1,0,1,2
2390,3,1,0,1,0,2,1,0,1
2391,3,1,2,1,1,0,1,1,2
2392,3,0,0,1,0,0,0,1,1
2393,3,0,0,2,0,0,0,0,1
2394,3,1,1,2,1,1,1,1,2
2395,3,1,1,1,1,1,0,0,1
2396,3,2,2,2,2,2,2,1,2
2397,3,2,1,2,2,2,1,2,2
2398,3,1,1,1,1,0,1,1,1
2399,3,0,2,1,0,0,1,0,1
2400,3,1,1,2,1,2,0,1,2
2401,3,1,2,1,1,0,1,1,1
2402,3,2,1,2,1,1,2,1,2
2403,3,1,2,1,1,1,2,1,1
2404,3,1,2,2,2,0,0,1,2
2405,3,2,2,2,1,2,2,1,2
2406,3,1,1,1,1,1,2,1,1
2407,3,1,2,1,0,1,1,1,1
2408,3,0,1,2,0,0,0,0,1
2409,3,0,1,1,0,0,0,0,0
2410,3,2,2,2,2,2,1,2,2
2411,3,1,1,2,1,1,1,1,2
2412,3,1,1,1,1,2,1,2,1
2413,3,2,2,2,2,2,2,2,2
2414,3,0,0,2,0,0,1,1,0
2415,3,2,2,2,2,1,2,2,2
2416,3,0,1,1,0,0,0,0,1
2417,3,2,1,2,2,2,1,1,2
2418,3,1,2,2,1,1,1,1,2
2419,3,2,1,1,2,2,2,1,2
2420,3,0,1,0,0,0,0,0,1
2421,3,0,1,1,0,0,0,0,1
2422,3,0,1,1,0,1,0,0,1
2423,3,1,1,2,1,1,1,0,1
2424,3,2,2,2,2,2,2,2,2
2425,3,0,1,1,0,1,0,0,1
2426,3,0,0,1,0,0,0,0,0
2427,3,1,2,1,1,1,1,2,1
2428,3,1,1,1,1,1,1,0,2
2429,3,0,1,0,0,1,0,0,0
2430,3,1,1,1,1,1,0,1,1
2431,3,2,2,2,1,1,2,1,2
2432,3,1,2,1,1,1,1,1,1
2433,3,2,2,2,2,1,2,2,2
2434,3,2,2,2,2,2,2,2,2
2435,3,1,2,1,1,1,1,2,2
2436,3,2,2,2,2,1,1,1,2
2437,3,0,1,1,1,0,0,0,1
2438,3,1,2,2,1,1,1,1,1
2439,3,2,2,2,1,2,2,1,2
2440,3,1,1,1,1,1,1,1,1
2441,3,1,2,2,1,1,1,2,2
2442,3,1,2,2,1,1,1,1,2
2443,3,0,1,1,0,0,1,0,0
2444,3,1,1,1,1,0,2,0,1
2445,3,1,1,1,1,1,1,0,2
2446,3,2,2,1,1,2,2,2,2
2447,3,1,2,2,1,1,1,2,2
2448,3,0,1,1,0,0,0,0,1
2449,3,2,2,2,2,2,2,2,2
2450,3,1,0,2,1,1,0,1,1
2451,3,2,1,2,2,2,2,1,2
2452,3,2,2,2,1,2,1,1,2
2453,3,1,2,2,0,1,1,1,2
2454,3,2,2,2,2,1,2,2,2
2455,3,0,0,1,0,0,1,0,1
2456,3,2,2,2,2,2,2,2,2
2457,3,2,2,2,2,1,2,1,2
2458,3,1,2,2,1,1,1,0,1
2459,3,0,1,0,0,0,1,0,0
2460,3,1,1,0,1,1,1,0,1
2461,3,1,2,1,1,2,1,1,2
2462,3,1,1,2,1,1,1,1,1
2463,3,2,2,2,2,1,1,2,2
2464,3,1,2,0,1,0,1,1,1
2465,3,2,2,1,2,2,1,2,2
2466,3,1,1,1,1,1,0,0,1
2467,3,0,1,0,0,0,0,1,1
2468,3,1,2,2,2,1,1,0,2
2469,3,1,2,1,0,1,2,0,2
2470,3,1,1,1,0,1,0,1,1
2471,3,0,1,1,0,0,0,0,1
2472,3,0,1,1,0,0,1,0,1
2473,3,2,2,1,2,1,2,2,2
2474,3,1,2,1,1,0,1,1,1
2475,3,1,1,1,1,1,1,1,1
2476,3,1,1,2,1,0,1,0,2
2477,3,0,0,1,0,0,0,0,1
2478,3,0,1,2,0,1,0,0,1
2479,3,2,2,2,2,1,2,1,2
2480,3,1,0,1,1,0,1,2,1
2481,3,0,1,1,0,0,0,0,2
2482,3,2,2,2,2,1,2,2,2
2483,3,1,2,2,0,1,1,1,1
2484,3,0,1,1,0,0,0,0,0
2485,3,1,1,0,1,0,0,1,1
2486,3,1,1,2,1,1,1,1,1
2487,3,0,1,1,0,0,1,0,1
2488,3,1,1,0,1,1,1,2,1
2489,3,1,0,1,1,1,1,1,1
2490,3,1,1,0,1,1,1,0,1
2491,3,0,1,2,0,0,0,0,1
2492,3,1,2,1,1,1,1,0,1
2493,3,1,1,1,2,1,1,1,2
2494,3,0,1,1,0,0,0,0,0
2495,3,1,1,1,0,1,1,0,1
2496,3,1,1,1,1,1,1,2,1
2497,3,1,1,1,1,1,0,2,1
2498,3,2,1,2,2,2,2,1,2
2499,3,1,2,1,1,2,1,1,2
2500,3,2,2,2,2,2,2,1,2
2501,3,0,2,0,0,0,1,1,1
2502,3,1,2,2,1,1,0,1,2
2503,3,0,1,1,0,0,0,0,1
2504,3,0,1,1,0,0,0,1,1
2505,3,1,1,1,0,1,0,1,2
2506,3,2,2,2,2,2,1,2,2
2507,3,1,1,1,1,1,0,1,1
2508,3,1,1,1,1,1,1,1,0
2509,3,2,2,2,1,1,2,2,2
2510,3,0,2,0,0,0,0,0,1
2511,3,1,2,2,1,0,0,1,2
2512,3,1,1,2,1,1,1,1,1
2513,3,2,2,1,2,2,2,1,2
2514,3,1,1,2,0,1,1,1,1
2515,3,0,1,1,0,0,0,0,1
2516,3,2,2,2,2,2,2,2,1
2517,3,2,2,1,2,1,1,2,2
2518,3,1,2,1,0,1,1,1,1
2519,3,1,1,1,1,1,2,1,1
2520,3,1,1,1,1,0,1,1,2
2521,3,1,1,1,1,1,1,1,1
2522,3,2,2,2,2,1,2,1,2
2523,3,2,2,1,2,2,1,1,2
2524,3,0,1,1,0,1,0,1,1
2525,3,1,2,1,1,0,2,0,2
2526,3,2,2,1,2,2,2,2,2
2527,3,0,0,1,0,0,0,0,1
2528,3,1,2,2,2,1,2,0,2
2529,3,0,1,0,0,0,0,0,1
2530,3,0,0,1,0,0,0,1,0
2531,3,1,1,1,1,1,0,1,1
2532,3,1,2,1,1,1,0,1,1
2533,3,1,2,2,1,1,1,1,2
2534,3,1,1,1,1,1,0,0,1
2535,3,2,2,2,2,1,2,2,2
2536,3,1,2,1,1,1,0,1,2
2537,3,1,2,1,1,1,1,1,2
2538,3,1,1,1,1,1,1,2,1
2539,3,1,0,1,1,1,1,1,1
2540,3,1,2,2,1,1,0,1,2
2541,3,1,1,1,1,1,1,0,1
2542,3,2,2,2,1,2,1,1,2
2543,3,1,1,2,1,1,1,2,2
2544,3,2,2,2,2,2,1,2,2
2545,3,2,2,1,2,1,2,2,2
2546,3,0,1,1,0,1,0,1,1
2547,3,1,1,1,1,1,0,2,1
2548,3,0,1,0,0,0,0,0,0
2549,3,2,1,1,2,1,2,2,1
2550,3,1,1,1,1,1,0,1,1
2551,3,0,0,0,1,0,0,1,0
2552,3,2,2,1,2,2,1,2,2
2553,3,0,2,1,0,0,0,1,1
2554,3,0,1,2,0,0,0,0,1
2555,3,1,1,1,1,0,1,0,1
2556,3,1,1,2,1,1,0,1,2
2557,3,1,2,2,1,1,0,1,2
2558,3,1,2,1,0,1,1,1,2
2559,3,0,1,2,0,0,1,0,0
2560,3,1,1,2,1,1,0,1,2
2561,3,1,0,2,1,2,1,1,1
2562,3,2,2,1,2,2,2,2,2
2563,3,1,2,1,1,1,2,1,1
2564,3,1,1,2,1,1,2,1,1
2565,3,1,1,1,2,1,1,1,2
2566,3,1,2,2,1,1,1,1,2
2567,3,2,2,2,2,1,2,2,2
2568,3,1,1,2,1,1,1,0,1
2569,3,1,1,2,0,1,1,1,2
2570,3,0,0,2,0,0,0,0,1
2571,3,0,0,1,0,1,1,0,1
2572,3,0,1,1,0,1,1,0,1
2573,3,1,1,1,1,1,1,1,1
2574,3,2,2,2,2,2,2,1,2
2575,3,2,2,1,2,2,2,2,2
2576,3,1,1,1,0,0,1,1,1
2577,3,1,1,2,1,1,1,1,1
2578,3,2,2,2,2,2,1,2,2
2579,3,2,2,2,2,1,2,1,2
2580,3,1,1,1,1,0,1,0,2
2581,3,0,0,1,0,0,0,1,0
2582,3,1,1,1,2,1,0,1,1
2583,3,0,1,0,0,1,0,1,1
2584,3,2,2,1,2,2,1,2,2
2585,3,2,2,1,2,2,2,1,2
2586,3,0,1,1,0,0,0,0,1
2587,3,1,2,1,1,1,1,2,1
2588,3,2,2,2,2,1,1,2,2
2589,3,1,2,1,1,1,0,1,2
2590,3,2,2,1,2,2,1,1,1
2591,3,2,2,2,2,2,2,2,2
2592,3,1,2,1,1,1,1,1,1
2593,3,1,1,1,1,1,1,2,1
2594,3,0,1,1,0,0,0,0,1
2595,3,1,1,1,0,1,0,1,1
2596,3,0,0,1,0,0,0,1,1
2597,3,2,2,2,2,2,2,1,2
2598,3,1,1,1,0,0,1,0,1
2599,3,2,2,2,2,2,2,1,2
2600,3,1,1,2,1,1,1,1,1
2601,3,1,1,1,1,1,1,1,1
2602,3,2,2,2,1,2,2,1,2
2603,3,0,0,2,0,0,0,1,0
2604,3,1,2,2,0,1,1,1,2
2605,3,1,1,1,2,0,1,1,1
2606,3,2,2,2,2,1,1,1,2
2607,3,2,2,2,1,2,2,1,2
2608,3,0,1,1,0,0,0,0,1
2609,3,2,2,2,2,2,2,1,2
2610,3,1,2,1,1,1,0,0,2
2611,3,0,1,0,0,0,0,0,0
2612,3,1,1,1,1,1,1,1,1
2613,3,2,2,1,2,2,2,2,1
2614,3,1,1,2,1,0,1,1,1
2615,3,1,2,1,0,1,1,1,1
2616,3,1,1,2,2,1,0,0,1
2617,3,1,2,1,1,1,1,1,1
2618,3,1,2,2,2,2,1,1,1
2619,3,2,2,2,1,2,1,2,2
2620,3,2,2,1,2,2,2,1,2
2621,3,0,0,1,0,0,0,0,1
2622,3,1,2,1,0,1,1,1,2
2623,3,1,1,1,1,0,1,0,2
2624,3,1,2,1,1,1,1,1,1
2625,3,2,1,2,1,2,2,1,2
2626,3,1,1,1,1,2,1,1,2
2627,3,2,2,2,2,2,2,2,2
2628,3,2,1,1,2,1,2,2,1
2629,3,2,1,2,2,2,2,2,2
2630,3,1,2,1,1,1,1,1,2
2631,3,1,1,1,1,1,1,1,2
2632,3,1,2,1,2,1,1,1,2
2633,3,1,2,2,1,2,1,0,2
2634,3,1,1,2,1,1,1,1,2
2635,3,0,1,1,0,0,1,0,1
2636,3,2,2,2,2,2,2,2,2
2637,3,1,1,2,1,1,1,1,1
2638,3,2,2,2,2,2,2,2,2
2639,3,1,1,2,1,1,1,0,1
2640,3,0,1,1,0,0,0,0,1
2641,3,2,2,2,1,2,2,1,2
2642,3,0,0,1,0,0,0,1,1
2643,3,0,1,2,0,0,0,0,1
2644,3,2,2,2,1,2,1,2,2
2645,3,1,2,1,1,1,1,0,1
2646,3,1,2,1,1,1,1,1,1
2647,3,2,2,1,2,1,2,2,2
2648,3,1,2,1,1,1,1,1,2
2649,3,1,1,2,1,2,0,1,2
2650,3,1,1,1,1,0,1,0,1
2651,3,1,1,2,0,0,0,1,1
2652,3,1,2,1,1,0,1,1,2
2653,3,0,1,0,0,0,0,1,1
2654,3,1,1,0,1,1,1,1,1
2655,3,0,0,1,0,0,1,1,1
2656,3,0,2,1,0,0,0,0,1
2657,3,2,2,1,2,2,2,1,2
2658,3,1,2,0,2,1,1,1,1
2659,3,0,0,2,1,0,0,0,1
2660,3,1,1,1,1,1,1,1,2
2661,3,1,1,1,1,1,1,1,1
2662,3,0,0,1,1,0,0,0,1
2663,3,2,2,2,2,2,0,2,2
2664,3,0,1,1,0,0,1,0,1
2665,3,0,0,2,0,0,0,0,1
2666,3,1,2,2,0,1,0,1,2
2667,3,0,1,0,0,0,0,0,1
2668,3,0,0,1,0,0,1,0,0
2669,3,1,1,2,1,1,1,1,2
2670,3,0,1,1,0,0,0,0,1
2671,3,1,1,2,1,1,1,0,2
2672,3,0,1,0,0,0,0,0,0
2673,3,2,2,2,1,2,1,2,2
2674,3,0,1,1,0,0,1,0,1
2675,3,1,1,2,1,1,1,1,1
2676,3,1,2,1,1,1,1,1,1
2677,3,1,2,2,1,0,1,0,2
2678,3,2,2,2,2,2,1,1,2
2679,3,1,1,2,1,0,1,0,1
2680,3,1,1,1,1,1,2,1,1
2681,3,1,2,1,1,1,1,1,2
2682,3,1,2,1,1,1,1,1,2
2683,3,1,2,1,1,0,0,2,1
2684,3,0,2,1,0,0,0,0,1
2685,3,1,1,2,1,1,1,1,1
2686,3,0,0,1,0,0,0,2,0
2687,3,1,2,2,1,1,1,2,2
2688,3,2,2,2,2,2,2,1,2
2689,3,1,1,2,2,1,2,1,2
2690,3,2,2,2,2,2,2,1,2
2691,3,2,2,2,2,1,2,2,2
2692,3,0,0,1,1,0,0,0,1
2693,3,0,0,2,0,0,0,0,0
2694,3,2,2,1,2,0,2,2,2
2695,3,0,1,0,0,0,0,0,0
2696,3,2,2,2,2,2,1,1,2
2697,3,0,1,2,1,0,1,1,0
2698,3,0,1,1,0,1,0,0,1
2699,3,1,1,1,1,0,1,2,1
2700,3,1,1,2,1,1,1,1,1
2701,3,2,2,2,2,2,2,1,2
2702,3,0,1,0,0,0,0,0,0
2703,3,0,0,0,0,0,0,0,0
2704,3,2,2,2,2,2,2,2,2
2705,3,1,1,1,1,1,2,0,1
2706,3,1,2,2,1,1,1,1,2
2707,3,1,1,1,1,1,2,2,0
